"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
"360",287350,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",3,3,2016,12,4,2016,9,"Sant Andreu",60,"Sant Andreu",37,"Passeig","Torras i Bages",111,432388.8076,4588115.496,2.190651941,41.44176805,"WEB","EMAIL"
"361",287358,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,3,2016,12,4,2016,2,"Eixample",10,"Sant Antoni",152,"Carrer","Rocafort",67,429313.6414,4581077.87,2.154666156,41.37811802,"WEB","EMAIL"
"362",287363,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",15,3,2016,12,4,2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Carrer","Doctor Aiguader",47,432285.4171,4581747.756,2.190127104,41.38440708,"TELÈFON","SMS"
"363",287366,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,3,2016,12,4,2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Carrer","Àngel Guimerà",7,427537.0155,4583038.564,2.133187377,41.39561918,"INSTÀNCIA","CARTA"
"364",287311,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",6,4,2016,12,4,2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",8,"Carrer","Indústria",220,431263.5317,4584799.951,2.177559953,41.41181057,"TELÈFON","EMAIL"
"365",287462,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",8,4,2016,12,4,2016,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Passeig","Vall d'Hebron",36,428041.0024,4585418.044,2.138932572,41.41709542,"WEB","EMAIL"
"366",288047,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",18,1,2016,13,4,2016,3,"Sants-Montjuïc",16,"la Bordeta",64,"Gran Via","Corts Catalanes",139,427793.0409,4579743.333,2.136642291,41.36596333,"TELÈFON","EMAIL"
"367",287897,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,1,2016,13,4,2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,"Carrer","Ramon Turró",58,432654.9962,4582743.132,2.194436224,41.39340319,"INSTÀNCIA","EMAIL"
"368",288161,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,2,2016,13,4,2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Carrer","Londres",64,428764.6186,4582534.961,2.147929806,41.3911931,"INSTÀNCIA","EMAIL"
"369",288163,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,2,2016,13,4,2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Avinguda","Diagonal",626,428054.6131,4582616.378,2.139428436,41.3918632,"WEB","EMAIL"
"370",288164,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,2,2016,13,4,2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Avinguda","Diagonal",626,428054.6131,4582616.378,2.139428436,41.3918632,"WEB","EMAIL"
"371",288157,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",25,2,2016,13,4,2016,2,"Eixample",7,"la Dreta de l'Eixample",82,"Avinguda","Diagonal",385,429800.3626,4583107.947,2.16025098,41.39644485,"WEB","EMAIL"
"372",288155,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",25,2,2016,13,4,2016,9,"Sant Andreu",63,"Navas",93,"Carrer","Múrcia",23,432235.7913,4585215.31,2.189145507,41.41563415,"WEB","EMAIL"
"373",287847,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,4,2016,13,4,2016,4,"Les Corts",19,"les Corts",14,"Carrer","Entença",259,428103.6896,4582143.034,2.140071582,41.38760436,"WEB","EMAIL"
"374",287814,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",7,4,2016,13,4,2016,2,"Eixample",6,"la Sagrada Família",54,"Carrer","Rosselló",350,430653.5383,4583825.78,2.170373668,41.40298415,"WEB","EMAIL"
"375",287919,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",7,4,2016,13,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"376",287787,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",9,4,2016,13,4,2016,10,"Sant Martí",72,"Sant Martí de Provençals",120,"Carrer","Concili de Trento",189,433277.898,4585487.376,2.201583989,41.41817177,"MÒBIL","EMAIL"
"377",288753,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,4,2016,14,4,2016,7,"Horta-Guinardó",41,"la Vall d'Hebron",101,"Passeig","Vall d'Hebron",210,428639.5375,4587020.943,2.14590476,41.43158541,"WEB","EMAIL"
"378",288590,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",8,4,2016,14,4,2016,4,"Les Corts",19,"les Corts",24,"Avinguda","Diagonal",662,427164.5076,4582339.512,2.128815946,41.38928946,"WEB","EMAIL"
"379",288541,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",14,4,2016,14,4,2016,1,"Ciutat Vella",2,"el Barri Gòtic",22,"Carrer","Bot",6,430768.5008,4581758.69,2.171985189,41.38437645,"MÒBIL","EMAIL"
"380",289108,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",3,2,2016,15,4,2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,"Ronda","General Mitre",147,427959.8705,4583875.916,2.138145443,41.40319886,"TELÈFON","EMAIL"
"381",289205,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",6,3,2016,15,4,2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,"Carrer","Wellington",3,431983.2587,4582553.423,2.18642315,41.39163801,"WEB","EMAIL"
"382",288819,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,3,2016,15,4,2016,2,"Eixample",5,"el Fort Pienc",14,"Carrer","Castillejos",183,431764.5554,4583734.321,2.183674324,41.40225548,"MÒBIL","EMAIL"
"383",289014,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,4,2016,15,4,2016,6,"Gràcia",28,"Vallcarca i els Penitents",11,"Avinguda","Vallcarca",256,428202.2161,4585744.883,2.140822663,41.42005354,"WEB","EMAIL"
"384",289016,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,4,2016,15,4,2016,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Rambla","Badal",165,427268.6999,4580774.623,2.130249879,41.37520456,"INSTÀNCIA","EMAIL"
"385",289038,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,4,2016,15,4,2016,10,"Sant Martí",65,"el Clot",234,"Gran Via","Corts Catalanes",853,432344.5278,4584196.549,2.190560414,41.40646765,"TELÈFON","EMAIL"
"386",289389,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,4,2016,18,4,2016,6,"Gràcia",31,"la Vila de Gràcia",34,"Carrer","Torrent de l'Olla",180,429341.4927,4584010.042,2.154657126,41.40452949,"WEB","IMMEDIATA"
"387",289744,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",13,4,2016,18,4,2016,2,"Eixample",10,"Sant Antoni",168,"Carrer","Tamarit",156,429967.3247,4581240.732,2.162463889,41.37964202,"WEB","EMAIL"
"388",289690,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",16,4,2016,18,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"389",289441,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,4,2016,18,4,2016,1,"Ciutat Vella",1,"el Raval",13,"Carrer","Bisbe Laguarda",4,430198.106,4581243.883,2.16522321,41.37969046,"TELÈFON","IMMEDIATA"
"390",289711,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",18,4,2016,18,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"391",290460,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,3,2016,19,4,2016,7,"Horta-Guinardó",43,"Horta",121,"Carrer","Dante Alighieri",40,429819.2486,4586673.132,2.160063335,41.42855678,"TELÈFON","IMMEDIATA"
"392",290458,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",8,3,2016,19,4,2016,7,"Horta-Guinardó",38,"la Teixonera",88,"Carrer","Santa Gemma",12,428772.3622,4586166.838,2.147594963,41.42390465,"WEB","IMMEDIATA"
"393",290469,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",29,3,2016,19,4,2016,7,"Horta-Guinardó",38,"la Teixonera",88,"Carrer","Santa Gemma",12,428772.3622,4586166.838,2.147594963,41.42390465,"WEB","EMAIL"
"394",290310,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",7,4,2016,19,4,2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,"Carrer","Ramon Turró",31,432498.7981,4582633.194,2.192580253,41.39239992,"INSTÀNCIA","CARTA"
"395",290518,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,4,2016,19,4,2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",80,"Carrer","Balmes",298,428603.8427,4583766.675,2.145861685,41.40227241,"WEB","EMAIL"
"396",291088,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",29,3,2016,20,4,2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Carrer","Sicília",406,430382.8589,4584224.876,2.16708982,41.40655529,"TELÈFON","EMAIL"
"397",291091,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,4,2016,20,4,2016,6,"Gràcia",31,"la Vila de Gràcia",56,"Carrer","Josep Torres",23,429947.2917,4583629.328,2.161948085,41.40115355,"TELÈFON","EMAIL"
"398",291342,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,4,2016,20,4,2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Carrer","Vilamarí",60,428994.7207,4581053.384,2.150855472,41.37786941,"TELÈFON","EMAIL"
"399",291099,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,4,2016,20,4,2016,6,"Gràcia",31,"la Vila de Gràcia",34,"Carrer","Robí",3,429382.4028,4584011.837,2.155146305,41.40454925,"WEB","EMAIL"
"400",291344,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,4,2016,20,4,2016,6,"Gràcia",31,"la Vila de Gràcia",50,"Carrer","Maspons",6,429466.3809,4583616.89,2.156196916,41.40099949,"WEB","EMAIL"
"401",291345,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,4,2016,20,4,2016,1,"Ciutat Vella",1,"el Raval",18,"Carrer","Joaquín Costa",30,430282.8143,4581522.605,2.166204087,41.38220816,"WEB","EMAIL"
"402",291346,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,4,2016,20,4,2016,4,"Les Corts",19,"les Corts",24,"Avinguda","Diagonal",662,427164.5076,4582339.512,2.128815946,41.38928946,"WEB","EMAIL"
"403",291347,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,4,2016,20,4,2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Carrer","Pamplona",106,432218.6018,4583308.378,2.189153414,41.39845754,"WEB","EMAIL"
"404",291348,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,4,2016,20,4,2016,6,"Gràcia",31,"la Vila de Gràcia",32,"Carrer","Rabassa",49,429536.7275,4584465.648,2.156939584,41.4086501,"WEB","EMAIL"
"405",291349,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,4,2016,20,4,2016,2,"Eixample",10,"Sant Antoni",164,"Gran Via","Corts Catalanes",584,429996.2502,4581828.976,2.162741823,41.38494266,"WEB","EMAIL"
"406",291350,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,4,2016,20,4,2016,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Carrer","Magalhaes",13,430199.9873,4580353.108,2.16534828,41.37166768,"WEB","EMAIL"
"407",291397,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",8,4,2016,21,4,2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Carrer","Mallorca",75,428937.8703,4581798.67,2.150088279,41.38457691,"WEB","EMAIL"
"408",291589,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",15,4,2016,21,4,2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",4,"Passeig","Fabra i Puig",299,430548.3452,4586857.213,2.168767267,41.43027809,"TELÈFON","IMMEDIATA"
"409",291591,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",18,4,2016,21,4,2016,2,"Eixample",6,"la Sagrada Família",22,"Avinguda","Diagonal",294,431758.2028,4583793.449,2.183591668,41.40278749,"WEB","EMAIL"
"410",291669,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",21,4,2016,21,4,2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",85,"Carrer","Balcells",48,429883.598,4584728.179,2.161058881,41.41104495,"TELÈFON","NO VOL RESPOSTA"
"411",292160,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",21,4,2016,22,4,2016,9,"Sant Andreu",60,"Sant Andreu",19,"Rambla","Onze de Setembre",3,432735.214,4586780.213,2.194946872,41.4297707,"WEB","EMAIL"
"412",292164,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,4,2016,22,4,2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,"Via","Augusta",202,428079.7333,4583294.806,2.139648305,41.39797577,"WEB","EMAIL"
"413",292166,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",21,4,2016,22,4,2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Carrer","Aribau",314,428587.4062,4583440.93,2.145703496,41.39933709,"WEB","EMAIL"
"414",292037,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,4,2016,22,4,2016,2,"Eixample",7,"la Dreta de l'Eixample",64,"Carrer","Girona",119,430443.747,4583172.791,2.167939106,41.39708479,"WEB","EMAIL"
"415",292588,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",15,4,2016,25,4,2016,2,"Eixample",7,"la Dreta de l'Eixample",64,"Carrer","Girona",119,430443.747,4583172.791,2.167939106,41.39708479,"WEB","EMAIL"
"416",292577,"CONSULTA","Mobilitat","A peu o en bicicleta","Combinació bicicleta amb transport públic",18,4,2016,25,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"417",292786,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",20,4,2016,25,4,2016,6,"Gràcia",31,"la Vila de Gràcia",51,"Carrer","Montseny",3,429276.0151,4583680.13,2.153912395,41.40155234,"TELÈFON","IMMEDIATA"
"418",292645,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",20,4,2016,25,4,2016,4,"Les Corts",19,"les Corts",18,"Avinguda","Josep Tarradellas",133,428369.6101,4582418.299,2.143219279,41.39010728,"MÒBIL","EMAIL"
"419",292787,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",21,4,2016,25,4,2016,6,"Gràcia",31,"la Vila de Gràcia",50,"Travessera","Gràcia",145,429518.1468,4583586.788,2.156819638,41.40073291,"TELÈFON","IMMEDIATA"
"420",292701,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",25,4,2016,25,4,2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Carrer","Princesa",35,431526.5472,4581918.075,2.181032583,41.38587686,"TELÈFON","NO VOL RESPOSTA"
"421",293387,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,4,2016,26,4,2016,10,"Sant Martí",68,"el Poblenou",62,"Carrer","Llull",218,433446.4417,4583701.241,2.203797097,41.40209852,"WEB","EMAIL"
"422",293006,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",19,4,2016,26,4,2016,7,"Horta-Guinardó",38,"la Teixonera",88,"Carrer","Santa Gemma",12,428772.3622,4586166.838,2.147594963,41.42390465,"WEB","IMMEDIATA"
"423",293218,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,4,2016,26,4,2016,2,"Eixample",7,"la Dreta de l'Eixample",77,"Ronda","Universitat",37,430428.8838,4582085.869,2.167886178,41.38729395,"WEB","EMAIL"
"424",293223,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,4,2016,26,4,2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Carrer","Aragó",203,429707.3504,4582185.798,2.159245482,41.38813125,"WEB","EMAIL"
"425",293231,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",21,4,2016,26,4,2016,2,"Eixample",5,"el Fort Pienc",13,"Avinguda","Meridiana",45,432015.2086,4583186.496,2.186734207,41.39734262,"WEB","EMAIL"
"426",293037,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",26,4,2016,26,4,2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Carrer","Freixures",1,431315.7227,4581892.179,2.178514229,41.38562565,"TELÈFON","NO VOL RESPOSTA"
"427",293854,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,4,2016,27,4,2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Carrer","Sardenya",483,430229.2711,4584543.124,2.165215768,41.40940831,"WEB","EMAIL"
"428",293861,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",19,4,2016,27,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"429",293596,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",22,4,2016,27,4,2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Gran Via","Corts Catalanes",445,429227.2298,4581153.932,2.153623991,41.37879549,"TELÈFON","EMAIL"
"430",293767,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",26,4,2016,27,4,2016,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Passeig","Vall d'Hebron",34,428018.5159,4585368.4,2.138669434,41.41664628,"WEB","EMAIL"
"431",294476,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",2,2,2016,28,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"432",294348,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",20,4,2016,28,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"433",294386,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",25,4,2016,28,4,2016,2,"Eixample",5,"el Fort Pienc",20,"Carrer","Lepant",197,431527.9121,4583612.505,2.180857329,41.4011382,"WEB","EMAIL"
"434",294391,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",27,4,2016,28,4,2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,"Carrer","Joan d'Àustria",95,432166.52,4582941.056,2.188571585,41.39514479,"TELÈFON","EMAIL"
"435",294395,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",28,4,2016,28,4,2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Avinguda","Diagonal",477,428578.1317,4582713.462,2.145678361,41.39278425,"WEB","EMAIL"
"436",294832,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",24,3,2016,29,4,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"437",294673,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,4,2016,29,4,2016,1,"Ciutat Vella",1,"el Raval",7,"Rambla","Raval",0,430553.949,4581161.046,2.169487879,41.37897517,"TELÈFON","CARTA"
"438",295209,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",28,4,2015,2,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","NO VOL RESPOSTA"
"439",295215,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",7,5,2015,2,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"440",295214,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",27,5,2015,2,5,2016,4,"Les Corts",21,"Pedralbes",51,"Carrer","Doctor Ferran",14,426810.1737,4582412.861,2.124569374,41.38991792,"MÒBIL","EMAIL"
"441",295216,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",8,6,2015,2,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"442",295211,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",12,8,2015,2,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"443",295198,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",23,3,2016,2,5,2016,10,"Sant Martí",68,"el Poblenou",58,"Carrer","Pujades",125,432922.4287,4583411.439,2.197560849,41.3994448,"WEB","IMMEDIATA"
"444",295335,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,4,2016,2,5,2016,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Baixada","Glòria",3,428748.8357,4584662.211,2.147490676,41.41035102,"WEB","IMMEDIATA"
"445",295207,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",28,4,2016,2,5,2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Carrer","Provença",144,429102.268,4582118.318,2.152016882,41.38747038,"TELÈFON","EMAIL"
"446",295884,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",25,2,2016,3,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"447",296061,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,4,2016,3,5,2016,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Passeig","Zona Franca",240,427826.8327,4579438.348,2.137082578,41.36321947,"WEB","EMAIL"
"448",296240,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",21,4,2016,3,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"449",296224,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",27,4,2016,3,5,2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,"Carrer","Joan d'Àustria",95,432166.52,4582941.056,2.188571585,41.39514479,"TELÈFON","SMS"
"450",295747,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",28,4,2016,3,5,2016,2,"Eixample",5,"el Fort Pienc",6,"Carrer","Ausiàs Marc",70,431354.8215,4582783.035,2.17888086,41.39365266,"TELÈFON","IMMEDIATA"
"451",296098,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",29,4,2016,3,5,2016,4,"Les Corts",19,"les Corts",32,"Carrer","Evarist Arnús",14,427485.3373,4581574.711,2.132744501,41.38243019,"WEB","EMAIL"
"452",296257,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,4,2016,3,5,2016,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Carrer","Portbou",43,426950.8391,4580991.344,2.126423076,41.37712769,"TELÈFON","EMAIL"
"453",296100,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",1,5,2016,3,5,2016,1,"Ciutat Vella",2,"el Barri Gòtic",29,"Placeta","Sant Francesc",1,431129.4819,4581298.088,2.176354475,41.38025893,"WEB","EMAIL"
"454",296104,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,5,2016,3,5,2016,7,"Horta-Guinardó",35,"el Guinardó",41,"Rambla","Volart",29,431337.3204,4585278.715,2.17838842,41.41612895,"INSTÀNCIA","EMAIL"
"455",296107,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,5,2016,3,5,2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Carrer","Comerç",30,431564.7402,4582166.553,2.181461271,41.38811808,"TELÈFON","EMAIL"
"456",296108,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,5,2016,3,5,2016,6,"Gràcia",31,"la Vila de Gràcia",44,"Avinguda","Diagonal",460,429547.454,4583083.513,2.157228769,41.39620266,"WEB","EMAIL"
"457",296111,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,5,2016,3,5,2016,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Carrer","Hortes",9,430350.6447,4580514.273,2.167131108,41.3731323,"WEB","EMAIL"
"458",296114,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,5,2016,3,5,2016,6,"Gràcia",31,"la Vila de Gràcia",57,"Carrer","Perill",33,429939.5885,4583473.267,2.161874,41.3997473,"WEB","EMAIL"
"459",296150,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,5,2016,3,5,2016,1,"Ciutat Vella",2,"el Barri Gòtic",25,"Placeta","Manuel Ribé",0,431050.1707,4581557.667,2.175376525,41.38259009,"TELÈFON","IMMEDIATA"
"460",296221,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,5,2016,3,5,2016,10,"Sant Martí",68,"el Poblenou",60,"Carrer","Doctor Trueta",236,433520.4475,4583398.489,2.204715618,41.39937784,"PROXIMITAT GUB","IMMEDIATA"
"461",296629,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",22,4,2016,4,5,2016,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
